,"'Năr dâng rong, 'bât riŭ dâng tep, 'Bok Rơh păng tôm kon pơlei 'bôh hnam kăn hăp jĕ păng hnam Hrĭt.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Ngày mai anh ấy đến,'Năr tơning nhŏng noh truh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Ngày kia họ đến,'Năr yơ̆ng xơ̆hi truh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Hôm nay anh ấy nghỉ học,'Năr âu nhŏng noh pơdei pơxrăm,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
"Ria cho rằng hai người đi dò la để ăn cướp, bèn xui giục dân làng ra giết.","'bok Bôt khan bre bă kon chă hiok năng wă klĕ, hăp pơchŭt kon pơlei athei năm pơlô̆ch bre bă kon.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Chẳng phải ai cũng đồng ý.,'bu 'bu dŭh xang lăp,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Lẽ nào nó nói dối,'nah hi byai blông,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Anh đi đường bình an nhé!,'nhŏng  bô̆k  trong xơnêp ho!,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Anh đi hay tôi đi ?,'nhŏng bô̆k dah inh bô̆k?,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Anh đi bao giờ ?,'nhŏng bô̆k layơ ?,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Anh đi chơi hay ở nhà ?,'nhŏng bô̆k ngôi dah oei hnam?,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
"Anh tìm cái gì ?, Anh đi đâu ?",'nhŏng chă yă kiơ?,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Anh ấy bắn được một con chim,'nhŏng ei gơh tĕch minh kon xem,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Anh đi chơi không ?,'nhŏng hâm wă bô̆k ngôi dĭ?,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Anh ăn cơm chưa ?,'nhŏng tam xăng dĭ?,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Anh cho tôi quyển sách,'nhŏng ăn kơ inh hla bar,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Hôm nay là ngày tết,'năr âu fĭ năr têt,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Nó gặp họ,( hăp jrơ̆m hăp noh) hi jrơ̆m hi noh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
(Người Bahnar tin đất là cơm của ma).,( Đe kon Bahnar lŭi teh jĭ por kiĕk).,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
(Ban hành kèm theo Nghị quyết số 14/2019/NQ-HĐND ngày 11 tháng 7 năm 2019 của Hội đồng nhân dân tỉnh Bình Định),('ban hanh kem kiơ̆ Nghĭ kuyêt sô̆ 14/2019/NQ-HĐND năr 11 khĕi 7 xơ năm 2019 dĭh Hô̆i đông nhân yân tinh 'Binh Đĭnh),Kon Tum\Văn bản phát thanh\VH-TT bai 07.xlsx,,
Trên núi bằng gùi nhỏ Xuống nước tựa con trâu?,(Kơ) pal kông tõ jak Lơm đak tõ kơpô?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Con thuyền,(pLŭng) Duk,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
-    Hổ chạy tới đâu cŭng gặp một trong số anh em chúng ta.,- 'Bok Kla kơdâu truh tơyơ duh 'bôh bân truh tơ noh.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-    Lúc tới đích, hổ cŭng không thể nhận ra và sĕ phài chịu thua cuộc.","- 'Bât truh tơ hơnih pơkă, 'Bok Kla duh ưh kơ gơnăl kơ bân păng hăp gô thu.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Cha con gấu không thèm trả lời, thủng thỉnh đi xem xét quanh làng.","- Bre bă kon bĭ hing tơl bô̆k chă năng jum dăr pơlei,",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
-    Chúng mày mò đến đây làm gì?,-'Mih truh tơ âu wă pơm kiơ?,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,"-'Nhui hât ma, mut mât ïnh pam ka ïnh lech dak mât, bu nâmnhâm ai.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
-     Ai vượt qua trước là người thắng cuộc.,-Bu găn hloh hơdroi 'bok noh gô jơnei.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
-    Ta phải dùng mẹo mới thắng được hổ.,-Bân athei yuơ đon hơíénh vvă aơh jơnei kơ 'Bok Kla.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-     Bây giờ, trời đã sắp tối.",=-Dang ăi wă giăm kơxơ̆ boih.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-    Bây giờ có mười hai quả đồi, anh em ta mô̆i người đứng sẵn ờ một quả.","-Dang ăi đei mĭnh jĭt 'bar tŏ kông, 'nhŏng oh bân mĭnh 'nu dâng gô mĭnh pôm kông.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,-Khan 'Bok nhâm?,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
-      Bây giờ bác hổ mới chạy tới đây à?,-Kop khan. 'Nao dang ăi mih pơtơm kơdâu truh tơ âu a ah?,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-     Con rùa chậm chạp kia! Hãy lui sang một bên cho ta đi! Ta chạy nhanh gấp mấy chục lần ngươi, không thể vì ngươi mà ta phải đi chậm thế này được.","-Kop kêp rơnêp to ! E wĕch tơ jih ăn ĭnh bŏk ! ĭnh kơdâu deh hloh dôm jít 'măng e, ưh kơxĭ yuơ e mă pơm ăn kơ Inh bốk kêp rơnêp thoi âu.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
-      Bác mà chạy nhanh hơn tôi à? Bác chỉ được cái bộ nói khoác!,-Mih mă kơdâu hmenh hloh kơ ĭnh a ah? Mih pôm pơma pơhôp đech!,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-    Mẹ ơi, mẹ nấu cho con nãm nồi bung cơm và bốn ché mắm chua.",-Mĕ ơi! Mĕ pai ăn kơ kon por pơđăm gŏ 'bŭng păng puân ge măm 'yu ho.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-    Tôi biết đâu đấy, tôi kéo mây chứ đụng gì đến nhà các ông?","=-Nah ĭnh lĕ ăi, ĭnh dui tơlâi hre năm trŏ kiơ kơ hnam iâm ăi?",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-     Sáng mai bác cứ đen đây, ta sĕ thi cŭng chưa muộn.","-Pơgê toning 'bok kữ truh tơ âu, ba kơdâu tơđu duh oei hơmau.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
-     Trước mặt chúng ta có mười hai quả đồi.,-Ta'nair măt ba đei mĭnh jĭt 'bar to kông.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Thật à! Vậy tao cŭng xuống trốn với mày luôn.,=-Tapa hloi aah!Thoi noh înh duh wà jur ôn pàng e dï.,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,"-Tâng de wâ rôp, pahlom de duh rôp 'Bok manhang 'Bok bï dei sa!Kotâng Hrït khan thoi noh, 'Bok Rah potam wâ sa, Hrït khan:",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Trời ơi! Ông còn chưa biết hay sao?,=-Ul!T^ah ih tam lale aah?,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
ủa! Sao mày lại xuống ờ dưới ấy?,=-Wah !Khan e gơh jur lâm hơlŭng jrŭ thoi noh?,Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,"-rây pâng Bia Phu poma 'biêt ka Hrït, kaxoh dak khai, chup tonuh kasaï ka Hrït.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,"=-rôc, Ca",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,"-Âu uh kaxï mir ïnh ôh, mir ïnh oei hataih dech! 'Bok bôk ta noh toih 'nhet an ka ïnh.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-     Được, tôi với bác sĕ chạy thi.","=-Êu, Dang ăi ĭnh păng Mih kơdâu tơđu.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
,"=-ïnh hanul dech, Âu boih wà mir ïnh.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-   Tôi nhà nghèo không có nghề mới phải đi kéo mây, có đụng gì đến ai mà quân lính nhà trời xuống dọa dẫm nhiều lời.","-ĭnh hin dơnuh bĭ đei tơdrong jang ĭnh dui dăi tơlâi hre đech, chă tŭl bu đâi ăi, mă khui lĭnh iâm jur tơ âu tơ'yŭ Tnh pơma thoi âu thoi to.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"-     Ta đời nào thèm nói khoác với ngươi! Không tin, ngươi thử chạy thi với ta xem nào!","-ĭnh layơ pơma pơhôp păng e! Ưh kơ lŭi, ba kơdâu tơđu năng wă le!",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Người nó ốm o Ờ nhà nhỏ dẹp?,"194. ĐĐ Akâu hăp hơkẽ
Oẽi hnam iẽ chơkep?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"-    Tôi phải đi tới chứ ông Rơh, tại cháu tôi nó bảo phải đi xem ông Rơh đánh trống làm gì thế.","1er patom ô, mât 'nàr pàng rîm 'nu oei tep lu, 'Bok Rah sang padriu hakàn jï yâ Sok 1er pai por an ka 'Bok song wà bôk jang ta kông.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
Năm con ngan,5 tŏ kon ra xim,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Mong anh khỏe mạnh!,A Dŏi mŏih 'nhong 'long Akâu,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Hãy tha thứ cho tôi!,A Tha Thứ ăn kơ ing!,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Hãy nhớ lấy lời tôi!,A Thai bat iŏk nơr ing!,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
Cô gái đẹp kia,A druh guăng to,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Cô gái đẹp kia,A druh quăng to,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_2_KT.xlsx,,
Vợ nhớ chồng,A kăm băt kơ klo,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
"Váy kín đầu, đuôi?","Abẽn kỡl, kiẽl?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Bước đầu triển khai mô hình đã được đông đảo chị em phụ nữ nhiệt tình hưởng ứng, Tham gia mô hình có 30 thành viên là hội viên phụ nữ trên địa bàn thị trấn Vĩnh Thạnh","Adring pơm pơm mô hinh đĕi 30 bôngai jĭ mai oh lơ̆m tôring thi trân Vinh Thanh, drong pơtơm pơm mô hinh xang đei lơ mai oh tôpă hương ư̆ng",Kon Tum\Văn bản phát thanh\TT-CS bai 02.xlsx,,
"Trước đây nhận thức của người dân, khi mang thai đến kỳ sinh nở phụ nữ thường đẻ tại nhà còn khá phổ biến., nhất là đồng bào dân tộc về chăm sóc SKSS còn rất hạn chế","Adrol xơ̆, tơdrong băt đơ̆ng nă ma, mă loi nă ma kon kông lơ̆m tơdoong rong jăng pran đeh oĕi ‘bĩ gan hăt, va yơ găm wă truh rơ heh, mai oh dach deh lơ̆m uênh hnam oĕi lơ.",Kon Tum\Văn bản phát thanh\TT-CS bai 01.xlsx,,
,"Ah hơdroi, ier pơtau kơlŭng drŭt pêng hơyak, sem rĕch duh pêng 'măng tŭt po dĭ, pơm kơ ier wă joh duh bĭ le chă tơyơ.",Kon Tum\Sử thi Homon\Homon Bahnar.xlsx,,
"Hội đồng nghĩa vụ quân sự thông qua danh sách 1.297 thanh niên trong diện nhập ngũ trên địa bàn huyện và tổ chức xét duyệt theo từng xã, Tại hội nghị, thị trấn","Ah hội nghị, hộiddoongf nghĩa vụ quân sự thông qua dánhachs 1.297 tơdawm lơm diện nhập ngũ tơ pung cham huyện păng tổ chức chă iok kio dơng rim xa, thị trấn.",Kon Tum\Văn bản phát thanh\TT-CS bai 04.xlsx,,
"Tại buổi làm việc, Đoàn khảo sát nghe Thường trực HĐND xã báo cáo cơng tác củng cố chính quyền theo quy định của Luật tổ chức Chính quyền địa.","Ah năr bơ Jang, Khul khảo sát kơpăng thương trưk HĐND xa pơtho khan tơdrong cung côÊ khul pơgơr ‘boi kuyêt đinh đơ̆ng Luât tô chưk khul pơgơr cham pơlei",Kon Tum\Văn bản phát thanh\TT-CS bai 01.xlsx,,
Ở đây là ruộng,Ah âu jĭ mir đak,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Hiện nay các cấp hội Đảng nhận ủy thác 11 chương trình cho vay với tổng dư nợ trên 115 tỷ đồng ở 62 tổ tín chấp cho 3.097 hộ vay vốn,Ahrĕi rim kơp hôi atung yok uy thac 11 chư̆ông trinh ăn vei Atum păng pôting lôkah sôre loi 115 ty đông oei 62 kơtum tin chơp ăn 3.0297 ŭnh hnam vei jên,Kon Tum\Văn bản phát thanh\KT-XH bai 06.xlsx,,
"77%, Hiện nay, thị trấn có chi bộ quân sự xã, thị trấn đạt 100%, toàn huyện có 9/9 Đảng ủy xã, trong đó có 7/9 chi bộ có chi ủy, đạt 77","Ahrĕi, lơ̆m huyn đĕi 9/9 đang uy xa, thi trân đĕi chi bô quân sư xa, thi trân, đat 100%, lơ̆m ‘noh đĕi 7/9 chi bô đĕi chi uy, đat 77,77%",Kon Tum\Văn bản phát thanh\TT-CS bai 02.xlsx,,
Da nó thì đen Thường hay,Akar hâp găm Lăm hăp,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Da nó đen đen Bỏ vảo trong nước To bằng ngón chân cái?,Akar hăp găm Lăm et đak Klak jing tih Pơđăh noh,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Da nó là da bò Mình nó là thân cây Sao nó lại biết kêu?,"Akar hăp rơmo Akâu hăp along
Sơleng khan gơh re?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Da trâu, đầu rắn?","Akar kơpô, kơl bih?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Trên núi giống lá?
Dưới nước không xương?","Akâo oẽi tở kông nhen hla?
Oẽi tỡ đak ưh đẽi kơting?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân mình nhỏ nhoi, đuôi dài hơn sải?","Akâo tõ dẽng, kiẽng mĩnh plaih?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Người đo đỏ ăn sạch núi rừng?, Người đo đỏ ăn sạch núi rừng?...",Akâu brê bra sa đĩ bri kông?,"Kon Tum\Câu đố\Cau do Bahnar - Trang 22- Trang 37.xlsx, Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx",,
"Thân mình loang lổ 
Răng ở bên trong?",Akâu brênh brênh Sơnẽnh lơm lăm?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân mặc nó mặc áo giáp
Răng cửa, răng hàm lại đều chẳng có?","Akâu hrùk ao mam
Hơnẽnh hmă homẽnh tơagam hăp ưh kơ đẽi?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân trắng trẻo Nằm sau nhà?,Akâu hâp kok tormlõng Bich gah rỗng hnam?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân nó to bằng cái chòi Tai nó hình con bươm bướm Răng nanh nó hai cái dài Mũi nó như là con đỉa?,"Akâu hâp tõ kũ?
Đon hâp thoi măt meng Grẽng hâp bar tố kơjung Muh hâp thoi rơtah?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân nó dưới nước Ruột nó trên cạn?,Akâu hâp tơ đak Klak hâp tơ kông?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân nó chúng ta thấy Mà cho ăn lại không biết?,Akâu hăp (hâp) bờn bôh Mă ei đẽi ngoh ưh kơ gơh sa?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân nó vốn trắng trẻo Nhảy xuống nước hóa đen?,"Akâu hăp bak
Hâp kơtah tơ đak jing găm?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Người nó trắng toát Nằm trong hỏm chật,Akâu hăp bak tơmlỗng Oẽi lăm bong chơkep kơẽp?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân nó đã già lại thích ăn cơm thiu thối?,"Akâu hăp hlôi kră, mă oẽi lũ sa mơh ôm bâu?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân đen, choàng khăn trắng?",Akâu hăp jơmăng Asu khăn kok?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân nó chủng ta thấy Mà,Akâu hởp (hâp) bốn bôh Mả ei Thân nó chủng ta thấy,Kon Tum\Câu đố\Cau do Bahnar - Trang 22- Trang 37.xlsx,,
Người ngợm lại ốm nhom?,Akâu jing kơkẽ hơkong?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân chỉ có một Mắt đến hảng ngàn?,Akâu mĩnh pôm Măt mĩnh hơbâu?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân nó ở ngoài
Da xưorng bên trong?",Akâu sêp gẽch Sẽch kơting lăm to?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân núp trong, lưỡi ở ngoài?","Akâu tongiẽt, hơpiẽt tơngoaih?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân núp trong, lười ở nsoài?","Akâu tonhet, biet tomgoaih?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân chỉ bằng con dê Đầu sừng, đuôi cũng sừng?",Akâu tõ bơbe Ake akỡl kiẽl?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Người trong bụi, lưỡi ngoài đường?",Akâu tơ angiẽt rơpiẽt tơ trong?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân ờ bên trong, ché ở bên ngoài?",Akâu tơlăm bẽng krẽk tơangaih?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Vợ nhớ chồng,Akăn băt kơnhŏng,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
"sừng con trâu?, Đầu con dê","Akỡl (akâl) bơbe, ake kơpô?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cây cụt, rễ chùm?","Along (long) tul, hmul tơm?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Hàng cây dưới đâm lên Hàng cây trên ngã xuống?,Along gah ala pơdâng Along gah kơpâng tơgỡl?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cây nó có gai Lá thì,Along hâp jơla Hla,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân non, lá già?",Along hăp pơda Hla hăp kră?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cây trong rừng không lả?,Along lom (lăm) kơrimg ưlĩ kơ đẽi hla?,Kon Tum\Câu đố\Cau do Bahnar - Trang 22- Trang 37.xlsx,,
"Cây trong rừng không lá?
Cá trong nước không xương?","Along lỡm kơ drỡng ưh kơ đẽi hla?
Ka lỡm kơ đak irh kơ đẽi kơting?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Thân như gậy
Lưỡi thì cứng?",Along pơm jra Pla hăp arăng?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cây cụt ngọn, rễ chung gốc?","Along tul, amul tom?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cây cụt, gốc bụi?, gốc cùng?","Along tul, hmul tơm?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thân bằng cần câu Trái dính vào nhau Lá che lấp trái?,Along tõ tong gỡr wah Plei klep dih băl Hla pơđốp lễ plei?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Cây trên rừng không có lá?
Cá dưới suối không có xương?","Along tơ kông ưh kơ đẽi hla?
Ka tơ đak ưh kơ đẽi kơting?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cây không có lả?,Along ưh kơ đẽi hla?,Kon Tum\Câu đố\Cau do Bahnar - Trang 22- Trang 37.xlsx,,
"Cây không có lá?
Cá không có xương?","Along ưh kơ đẽi hla?
Ka ưh kơ đẽi kơting?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"bỏ khắp xứ?, Ởt một giỏ","Amrẽ mĩnh bai, jai (rei) mĩnh dêh?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Đẻ nơi đất mới thỉ chống,Amăn tơ mir anao hâp kuă Hâp ling,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Ray mới chẳng ưa,Amăn tơ mừ anao hăp kuă,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Nhà bằng đá, cừa bằng sắt?","Amăng mam, hnam tơmo?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Lần đầu sinh Lần sau nở?,Amăng mă mônh romeh Amăng mă bar cheh kon?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Cửa bằng sắt Nhà bằng xương?,Amăng păng mam Hnam păng koting?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Hét một tiếng, xăng chảy khắp mọi nơi?","Amăng tơ kẽch, kơnh lẽch măng rim apũng hloi?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
An ninh chính trị và trật tự an toàn xã hội được đảm bảo,An ninh chinh tri păng trật tự an toan xa đei đảm bảo,Kon Tum\Văn bản phát thanh\TT-CS bai 03.xlsx,,
Anh cời truồng Em mặc váy?,Anhong akâu hoh Oh trỗ hơbẽn?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Anh đi rồi thỉ đến lượt em?,Anhong hlôi yak hloh Oh pơtơm kiỡ đỡng rỗng?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Anh em giành nhau đường đi?,Anhong oh tơgar trong?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Anh đâm, em giữ?","Anhong pơchoh, oh dan?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Anh vào đâm, em chực giữ?","Anhõng mât koh, oh gô răp?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Anh muốn trước Em muốn hon?,Anhõng vă hloh Oh vă loi?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
"Em muốn thắng, anh muốn hơn?","Anhõng vă hloh, oh vă loi?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Thù lù ếch ngồi trên bờ hồ?,Anih kit oẽi jih đak dơnâu?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Đây chính là một trong những yếu tố cơ bản giúp Vĩnh Kim nâng cao chất lượng dân số như ngày hơm nay.,Anu chinh la minh lơ̆m lư tơdrong tơgum Vinh Kim atŏk kơ Jung tơdrong thu iŏk đei dân sô thoi ‘năr ahreêi.,Kon Tum\Văn bản phát thanh\TT-CS bai 01.xlsx,,
"Ngày nào cũng bị tát vào mặt
Ngày nào cũng bị dẫm vào mặt?","Anăr yơ đe kữm tap bõ
Anăr yơ kữm pơdõ pơdan ăn kơ đe juơ, juă?",Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Chiếc áo mới mua,Ao 'nao rŏt,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
"mẹ tháo ra may lại, Áo không vừa","Ao bĭ gal, me yaih xit nai",Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
"mẹ tháo ra may lại, Áo không vừa",Ao bĭ gel mẹ yaih xit hơ drap,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_1_KT.xlsx,,
"mẹ tháo ra may lại, Áo không vừa","Ao bĭ gel, mĕ yaih xit uai",Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_5_KT.xlsx,,
"mẹ tháo ra may lại, Áo không vừa",Ao bĭ găl mĕ poh lĕch xit hơdrăp,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
Áo ở bên ngoài Da xưong ở trong?,Ao poreng gẽch Sẽch kơting lăm to?,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Còn sống ăn hết Chết rồi,Arih sa đĩ,Kon Tum\Câu đố\Cau do Bahnar - Trang 44- Trang 210.xlsx,,
Hãy nhớ lấy lời tôi!,Athai băt iŏk nơring,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
Hãy tha thứ cho tôi!,Athai pơklaih ăn ing,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_4_KT.xlsx,,
Hãy tha thứ cho tôi!,Athai tơnglaih ăm kơinh,Kon Tum\Điền dã\Ngữ pháp\Bang_ngu_phap_6_KT.xlsx,,
